sku,name,barcode,family_id,family,id_group,group,Esistenza,Scarto,stock_quantity,Esercizio,Listino1,Listino2,Listino3
000000000248392,"VECCHIA ROMAGNA E.N. CL. 150",80195597,13,LIQUORI,010,"AMARI E LIQUORI","-3,000",2,"-5,000",2021,"22,00500","24,21500","16,54100"
000000000248439,"SAMBUCA ANNIVERSARIO LUCANO LT.1",8005240972911,13,LIQUORI,010,"AMARI E LIQUORI","17,000",0,"17,000",2021,"11,71500","12,89500","8,80200"
000000000248511,"CAMPARI BITTER CASK TALES 25° LT.1",8000040010962,3,"APERITIVO ALCOLICO",013,APERITIVI,"4,000",0,"4,000",2021,"55,64500","61,21500","37,09400"
000000000248524,"VINO CALAFURIA SALENTO CL.150 TORMARESCA",8026530001494,97,"VINO ROSATO",009,VINI,"6,000",2,"4,000",2021,"17,84500","19,63500","13,41000"
000000000248770,"SAMAROLI RUM TRINIDAD 1999 45° CL.70",5060417912643,8,RUM,032,DISTILLATI,"0,000",0,"0,000",2021,"146,49500","161,15500","97,66000"
000000000248979,"RUM ZACAPA CENTENARIO EDICION NEGRA CL.70 C/ASTUCCIO",7401005008634,8,RUM,032,DISTILLATI,"12,000",0,"12,000",2021,"84,00500","92,41500","56,00000"
000000000249003,"GENZIANA EVANGELISTA LT.3 BAG IN TUBE",8008255142386,13,LIQUORI,010,"AMARI E LIQUORI","2,000",0,"2,000",2021,"34,43500","37,88500","22,95000"
000000000250066,"VINO BIANCO SAN CRISPINO LT.1 10,5° BRIK CANTINE RONCO",8011510003667,14,"VINO BIANCO",009,VINI,"512,000",0,"512,000",2021,"1,29500","1,43500","0,97200"
000000000250484,"MARZADRO LIQUORE RIVIERA LIMONI CL.70 30°",80488132,13,LIQUORI,010,"AMARI E LIQUORI","6,000",2,"4,000",2021,"14,02500","15,43500","9,34300"
000000000250498,"CA' DEL BOSCO CORTE DEL LUPO CURTEFRANCA BIANCO DOC 2018 CL.150 C/ASTUCCIO",8032727262159,00119,FRANCIACORTA,033,BOLLICINE,"1,000",0,"1,000",2021,"53,01500","58,32500","35,34000"
000000000250846,"CHAMPAGNE VEUVE CLIQUOT TWIN PACK BRUT + ROSE' CL.75",3049614142680,00116,CHAMPAGNE,033,BOLLICINE,"11,000",0,"11,000",2021,"119,76500","131,74500","79,84000"
000000000251054,"WHISKY SINGLE MALT SCOTCH CRAIGELLACCHIE 8 Y 46° CL.70 C/ASTUCCIO",5324218811094,9,WHISKY,032,DISTILLATI,"1,000",0,"1,000",2021,"81,57500","89,73500","54,38000"
1688,"WHISKY BOWMORE 12 Y.O. ISLAY CL. 70///",5010496080818,9,WHISKY,032,DISTILLATI,"6,000",2,"4,000",2021,"30,51500","33,57500","22,94000"
1701,"RUM BACARDI 8 ANOS CL. 70",5010677105767,8,RUM,032,DISTILLATI,"7,000",2,"5,000",2021,"23,77500","26,15500","17,87100"
1715,"WHISKY JAMESON 12 Y 1780 AST.CL.70",5011007003197,9,WHISKY,032,DISTILLATI,"0,000",2,"-2,000",2021,"30,71500","33,79500","23,09000"
1716,"WHISKY BUSHMILLS ORIGINAL CL.70///",5055966800022,9,WHISKY,032,DISTILLATI,"15,000",2,"13,000",2021,"13,57500","14,93500","10,20000"
1723,"SHERIDAN'S CL. 70",5011013200153,13,LIQUORI,010,"AMARI E LIQUORI","5,000",2,"3,000",2021,"15,25500","16,78500","12,20000"
1797,"WHISKY JACK DANIEL'S LT. 1 ///",5099873090442,9,WHISKY,032,DISTILLATI,"45,000",2,"43,000",2021,"20,22500","23,26500","16,85300"
2029,"TEQUILA SAUZA BLANCO CL. 100///",7501005611015,6,TEQUILA,032,DISTILLATI,"0,000",2,"-2,000",2021,"14,85500","16,34500","11,16500"
2036,"RUM PAMPERO ESPECIAL CL.70 40°",7591001011070,8,RUM,032,DISTILLATI,"5,000",2,"3,000",2021,"11,99500","13,20500","7,99000"
2037,"RUM PAMPERO ANNIVERSARIO CL.70 ///",8028286000325,8,RUM,032,DISTILLATI,"13,000",2,"11,000",2021,"21,45500","23,60500","14,30000"
2044,"KAHLUA LT.1 ///",089540122700,13,LIQUORI,010,"AMARI E LIQUORI","18,000",2,"16,000",2021,"14,38500","15,82500","10,81000"
2837,"GRAPPA NARDINI LT.1",8000513000018,5,GRAPPA,032,DISTILLATI,"7,000",2,"5,000",2021,"20,88500","22,97500","15,70000"
3015,"MARTINI BIANCO CL. 100 ///",5010677925303,3,"APERITIVO ALCOLICO",013,APERITIVI,"57,000",2,"55,000",2021,"6,28500","6,91500","5,23000"
3016,"MARTINI DRY  CL. 100 ///",8000570000143,3,"APERITIVO ALCOLICO",013,APERITIVI,"25,000",2,"23,000",2021,"8,26500","9,09500","6,21000"
381,"ANGOSTURA ML.200",075496002005,00115,"BITTER AROMATIZZANTI",013,APERITIVI,"14,000",2,"12,000",2021,"12,37500","13,61500","9,30000"
4873,"PUNCH ARANCIO BARBIERI LT.1",8008005021541,4,PUNCH,010,"AMARI E LIQUORI","17,000",2,"15,000",2021,"12,45500","13,70500","8,30000"
4874,"PUNCH MANDARINO BARBIERI LT.1",8002230000067,4,PUNCH,010,"AMARI E LIQUORI","36,000",2,"34,000",2021,"13,05500","14,36500","8,70000"
4879,"RUM DES ANTILLES CL.70",8002230000357,8,RUM,032,DISTILLATI,"2,000",2,"0,000",2021,"8,85500","9,74500","5,90000"
000000000251285,"GENZIANA LT.2 BALDONI",8004625005527,13,LIQUORI,010,"AMARI E LIQUORI","22,000",2,"20,000",2021,"17,15500","18,87500","12,89800"
000000000251286,"PUNCH AL MANDARINO LT.1 BALDONI",8004625001024,4,PUNCH,010,"AMARI E LIQUORI","88,000",2,"86,000",2021,"14,74500","16,22500","9,82500"
000000000251287,"PUNCH CREOLA FANTASIA LT.1 BALDONI",8004625001307,4,PUNCH,010,"AMARI E LIQUORI","92,000",2,"90,000",2021,"14,74500","16,22500","9,82500"
000000000251304,"GIN HENDRICK'S CL.5",5010327709000,11,GIN,032,DISTILLATI,"10,000",0,"10,000",2021,"6,66500","7,33500","4,44000"
000000000251486,"WHISKY YOICHI NON AGE 46° CL.70 BOURBON WOOD FINISH SINGLE MALT NIKKA",3700597303887,9,WHISKY,032,DISTILLATI,"2,000",0,"2,000",2021,"185,07500","203,58500","123,38000"
000000000251565,"BIRRA FLEA BLONDE ALE ALBA LATTINA CL.33 ///",8056732800908,18,"BIRRA SPECIALE/ARTIGIANALE",014,BIRRE,"146,000",0,"146,000",2021,"2,45500","2,70500","1,40000"
000000000251683,"VINO COLLEVENTANO PECORINO 2020 CL.75 13° SAVINI",8024526000209,14,"VINO BIANCO",009,VINI,"13,000",2,"11,000",2021,"7,70500","8,48500","4,40000"
000000000251684,"GIN BLACK SCAPEGRACE NEW ZELAND 41,6° CL.70",9421903387660,11,GIN,032,DISTILLATI,"2,000",0,"2,000",2021,"36,88500","40,57500","24,58300"
000000000251692,"MARZADRO GRAPPA DELICATA CHARDONNAY E MULLER THURGAU CL.70 41°",8004009004900,5,GRAPPA,032,DISTILLATI,"1,000",0,"1,000",2021,"19,88500","21,87500","14,94500"
000000000251725,"VINO MONTEFALCO SAGRANTINO DOCG 25Y 2015 CL.75 15° ARNALDO CAPRAI",8019787008385,15,"VINO ROSSO",009,VINI,"6,000",0,"6,000",2021,"45,92500","50,52500","32,80000"
000000000251735,"VINO BARBERA D'ASTI MONTEBRUNA DOCG CL.75 15° BRAIDA",8024384024430,15,"VINO ROSSO",009,VINI,"5,000",0,"5,000",2021,"11,97500","13,17500","9,00000"
000000000251751,"VINO PINOT BIANCO MORIZ ALTO ADIGE 2020 CL.75 13,5° TRAMIN",8013365527008,14,"VINO BIANCO",009,VINI,"6,000",2,"4,000",2021,"12,24500","13,47500","9,20000"
000000000251781,"CHAMPAGNE RESERVE BRUT POL ROGER CL.75 12,5° C/ASTUCCIO",3260923072004,00116,CHAMPAGNE,033,BOLLICINE,"18,000",0,"18,000",2021,"36,80500","40,49500","29,95000"
000000000251816,"DE KUYPER KWAIFEH LYCHEE 20° CL. 70 ///",8710625522109,13,LIQUORI,010,"AMARI E LIQUORI","17,000",2,"15,000",2021,"10,88500","11,97500","7,25100"
000000000251837,"VINO VERDICCHIO MATELICA ANIMO LOGICO 2020 CL.75  13° BELISARIO",8007182000417,14,"VINO BIANCO",009,VINI,"21,000",0,"21,000",2021,"11,73500","12,91500","8,82000"
000000000251848,"VINO GRUNER VELTLINER PRAEPOSITUS DOC 2018 CL.75 14° ABBAZIA DI NOVACELLA",8025300054005,14,"VINO BIANCO",009,VINI,"18,000",0,"18,000",2021,"15,56500","17,12500","11,70000"
000000000251876,"GIN DRY SIPSMITH LONDON CL.70 29°",5060204340000,11,GIN,032,DISTILLATI,"7,000",2,"5,000",2021,"30,15500","33,17500","20,10000"
000000000251882,"VINO VERDICCHIO JESI BIOLOGICO BACK TO BASIC 2019 14° CL.75  S.BARBARA",8003678442013,14,"VINO BIANCO",009,VINI,"12,000",2,"10,000",2021,"10,74500","11,82500","8,07500"
000000000251916,"GIN GINEPRAIO BIOLOGICO AMPHORA NAVY STRENGHT 57° CL.50",8058340840123,11,GIN,032,DISTILLATI,"10,000",0,"10,000",2021,"46,50500","51,16500","31,00000"
000000000242627,"WOODFORD RESERVE CL.70",5099873025871,9,WHISKY,032,DISTILLATI,"3,000",2,"1,000",2021,"43,44500","47,79500","28,96100"
000000000242707,"RUM BRUGAL RESERVA XV CL.70",7460855200018,8,RUM,032,DISTILLATI,"9,000",2,"7,000",2021,"20,08500","22,09500","15,10000"
000000000242841,"AMARO DEL CAPO CL.70 RISERVA C/ASTUCCIO",8004499013758,10,AMARO,010,"AMARI E LIQUORI","12,000",0,"12,000",2021,"40,40500","44,45500","30,37800"
000000000243078,"RUM LEGENDARIO RON DORADO CL.70",8500000194201,8,RUM,032,DISTILLATI,"37,000",2,"35,000",2021,"11,28500","12,41500","7,52000"
000000000243462,"LIQUORE LIK LI LIQUIRIZIA 25° CL.70 (FRANCOLI)",8003405004927,13,LIQUORI,010,"AMARI E LIQUORI","83,000",2,"81,000",2021,"13,07500","14,38500","7,46800"
000000000243594,"WHISKY JACK DANIEL'S LT. 3",5099873083598,9,WHISKY,032,DISTILLATI,"4,000",0,"4,000",2021,"92,48500","101,72500","61,65000"
000000000243676,"FABBRI TOPPING NOCCIOLA SUPER GR.800",80021827,00121,TOPPING,011,SCIROPPI/TOPPING,"2,000",2,"0,000",2021,"14,70500","16,18500","9,79900"
000000000243863,"RUM TROIS RIVIERES CUVEE DE L'OCEAN BLANC AGRICOLE 40° CL.70",3267130032432,8,RUM,032,DISTILLATI,"6,000",2,"4,000",2021,"22,46500","24,70500","14,97000"
000000000243914,"GIN BOTANIC PREMIUM W&H 40° CL.70 ///",8410028900435,11,GIN,032,DISTILLATI,"4,000",0,"4,000",2021,"32,37500","35,61500","21,58000"
000000000244088,"FERRARI PERLE' NERO C/ASTUCCIO CL.75 2008 ///",8007355012841,00117,"TRENTO DOC",033,BOLLICINE,"0,000",0,"0,000",2021,"46,33500","50,97500","33,09000"
000000000244205,"LIQUORE ALLO ZENZERO SPIRITOSANO 30° CL.100",8024158071462,13,LIQUORI,010,"AMARI E LIQUORI","1,000",2,"-1,000",2021,"15,38500","16,92500","10,25000"
000000000244675,"GRAPPA GIOVANE CL.70 BRAULIO ///",8001500007201,5,GRAPPA,032,DISTILLATI,"2,000",2,"0,000",2021,"10,42500","11,47500","7,83700"
000000000251950,"VINO VALTELLINA SUPERIORE RISERVA 2016 CL.75 13,5° SASSELLA",8032754821565,15,"VINO ROSSO",009,VINI,"11,000",0,"11,000",2021,"15,56500","17,12500","11,70000"
000000000251983,"GIN ORIGINARIO AI CAPPERI DI SICILIA 40° LT.1",803141060915,11,GIN,032,DISTILLATI,"6,000",0,"6,000",2021,"19,79500","21,78500","13,19000"
000000000251992,"VINO CHARDONNAY SONO 2020 CL.75 12° TRE MONTI",8003387010275,14,"VINO BIANCO",009,VINI,"11,000",2,"9,000",2021,"5,50500","6,06500","4,19500"
000000000252023,"VINO ROSSO CONERO DOC 2019 CL.75 14,5° SILVESTRONI",80011822008039,15,"VINO ROSSO",009,VINI,"52,000",2,"50,000",2021,"4,38500","4,82500","2,50000"
000000000252038,"VINO GAVI DEL COMUNE DI GAVI DOCG 2019 CL.75 12,5° ROCCHIN",8051414170065,14,"VINO BIANCO",009,VINI,"30,000",2,"28,000",2021,"9,84500","10,83500","5,62500"
000000000252051,"VINO PINOT BIANCO 2020 CL.75 EISACKTAL VALLE ISARCO KELLEREI",8013774070003,14,"VINO BIANCO",009,VINI,"11,000",2,"9,000",2021,"8,25500","9,08500","6,20000"
1287,"COINTREAUX  CL.100 ///",3035542001908,13,LIQUORI,010,"AMARI E LIQUORI","4,000",2,"2,000",2021,"21,15500","23,27500","15,90000"
1290,"BENEDICTINE LIQUEUR CL.70",3035551511009,13,LIQUORI,010,"AMARI E LIQUORI","11,000",2,"9,000",2021,"18,75500","20,63500","14,10000"
1594,"WHISKY JOHNNIE WALKER BLACK LABEL CL 70",5000267024233,9,WHISKY,032,DISTILLATI,"12,000",2,"10,000",2021,"22,57500","24,83500","16,97000"
1601,"WHISKY LAGAVULIN CL.70 16Y ///",5000281005409,9,WHISKY,032,DISTILLATI,"4,000",2,"2,000",2021,"50,11500","55,13500","40,09000"
1634,"WHISKY LAPHROAIG  10 Y CL.70 ///",5010019640260,9,WHISKY,032,DISTILLATI,"17,000",2,"15,000",2021,"30,71500","33,79500","24,57000"
1682,"WHISKY GLENMORANGIE 10 Y.O. CL. 70",5010494560282,9,WHISKY,032,DISTILLATI,"5,000",2,"3,000",2021,"32,19500","35,42500","24,20000"
1730,"WHISKY TULLAMORE     CL. 70",5011026108033,9,WHISKY,032,DISTILLATI,"12,000",2,"10,000",2021,"17,25500","18,98500","11,50000"
000000000244713,"BAS ARMAGNAC GRAND CHAMPAGNE FONTVIEILLE 43° CL.70",3760009600577,00110,"ARMAGNAC/BAS ARMAGNAC",032,DISTILLATI,"1,000",0,"1,000",2021,"144,00500","158,40500","96,00000"
000000000244977,"AMARO CYNAR 70 PROOF 35° CL.100 ///",8002250800449,10,AMARO,010,"AMARI E LIQUORI","12,000",2,"10,000",2021,"18,27500","20,10500","13,73700"
000000000245005,"BIRRA FLEA VIOLANTE CL.33 ///",8056732800366,18,"BIRRA SPECIALE/ARTIGIANALE",014,BIRRE,"221,000",2,"219,000",2021,"2,56500","2,82500","1,46000"
000000000245272,"CREOLA BIANCA BELLINI  LT.2",8007525124305,13,LIQUORI,010,"AMARI E LIQUORI","0,000",2,"-2,000",2021,"13,62500","14,99500","10,23800"
000000000245565,"CHAMPAGNE BILLECART-SALMON ROSE' CL.75 12° C/ASTUCCIO XXX",XXXXXX,00116,CHAMPAGNE,033,BOLLICINE,"4,000",0,"4,000",2021,"52,80500","58,09500","47,80000"
000000000245801,"VINO PASSERINA BAG IN BOX 10 LT DI RUSCIO",8059617330286,14,"VINO BIANCO",009,VINI,"27,000",2,"25,000",2021,"19,25500","21,18500","11,00000"
5949,"ZEDDA PIRAS CL.70 ///",8003788001063,13,LIQUORI,010,"AMARI E LIQUORI","6,000",2,"4,000",2021,"11,54500","12,70500","7,69500"
6417,"PUNT & MES LT.1 ///",8004400007142,13,LIQUORI,010,"AMARI E LIQUORI","62,000",2,"60,000",2021,"9,32500","10,26500","6,21100"
650,"RUM MATUSALEM 15 Y.O. CL. 70",766094010058,8,RUM,032,DISTILLATI,"13,000",2,"11,000",2021,"22,61500","24,88500","17,00000"
7219,"CREOLA BELLINI  LT.2",8007525101108,13,LIQUORI,010,"AMARI E LIQUORI","9,000",2,"7,000",2021,"13,62500","14,99500","10,23800"
7228,"GRAPPA BIANCA VENETA  CL.70",8007525104000,5,GRAPPA,032,DISTILLATI,"13,000",2,"11,000",2021,"5,17500","5,69500","3,88600"
7232,"LIMONCINO BELLINI CL.70",8007525114108,13,LIQUORI,010,"AMARI E LIQUORI","154,000",2,"152,000",2021,"4,57500","5,03500","3,43500"
7236,"LIMONCINO BELLINI LT.2",8007525113606,13,LIQUORI,010,"AMARI E LIQUORI","159,000",2,"157,000",2021,"11,64500","12,81500","9,31400"
8506,"LIMONCELLO CAPRI LT.1 ///",8017450002111,13,LIQUORI,010,"AMARI E LIQUORI","132,000",2,"130,000",2021,"11,78500","12,96500","8,86000"
8508,"VECCHIA ROMAGNA E.N. CL. 70 ///",8000060100247,13,LIQUORI,010,"AMARI E LIQUORI","29,000",2,"27,000",2021,"11,66500","12,83500","8,76900"
9439,"FUNDADOR BRANDY CL.70",8410024001549,12,BRANDY,032,DISTILLATI,"11,000",2,"9,000",2021,"10,82500","11,91500","8,13700"
000000000246103,"VINO PINOT GRIGIO RAMATO CL.75 14.5°  VALENTINO BUTUSSI ///",8033488581305,14,"VINO BIANCO",009,VINI,"1,000",2,"-1,000",2021,"8,54500","9,40500","4,88000"
000000000246133,"CHAMPAGNE BILLECART-SALMON BRUT RESERVE CL.75 C/ASTUCCIO XXX",3113942150102,00116,CHAMPAGNE,033,BOLLICINE,"0,000",0,"0,000",2021,"32,60500","35,87500","27,60000"
000000000246169,"AMARO AVERNA LT.3 ///",XXXXXX,10,AMARO,010,"AMARI E LIQUORI","2,000",2,"0,000",2021,"83,62500","91,99500","55,74600"
000000000246560,"VINO BIANCO BAG IN BOX 10 LT DI RUSCIO",8059617330323,14,"VINO BIANCO",009,VINI,"34,000",2,"32,000",2021,"17,50500","19,62500","10,00000"
000000000246849,"LIQUORE F.LLI VENA NOCINO 30° CL.70",XXXXXX,13,LIQUORI,010,"AMARI E LIQUORI","3,000",2,"1,000",2021,"13,42500","14,77500","8,94800"
000000000247000,"BARBIERI BITTER LT.1 ///",8002230000043,3,"APERITIVO ALCOLICO",013,APERITIVI,"15,000",2,"13,000",2021,"8,50500","9,36500","6,38700"
000000000247517,"BITTER ROSSO ROUGE 25° LT.1",8055731570379,13,LIQUORI,010,"AMARI E LIQUORI","2,000",2,"0,000",2021,"23,76500","26,14500","15,84000"
000000000247768,"VINO FUJENTE ROSE' SPUMANTE METODO CHARMAT 12° CL.75 COPPADORO",8054392880551,00118,PROSECCO/SPUMANTE,033,BOLLICINE,"-1,000",2,"-3,000",2021,"5,60500","6,17500","3,20000"
000000000248003,"LUCANO LIMONCELLO 30° LT.1",8005240973352,13,LIQUORI,010,"AMARI E LIQUORI","33,000",0,"33,000",2021,"14,67500","16,14500","11,02800"
000000000248114,"WHISKY MACALLAN DOUBLE CASK 12 Y C.70 40°",5010314302863,9,WHISKY,032,DISTILLATI,"11,000",0,"11,000",2021,"67,88500","74,67500","45,25000"
000000000248364,"LIQUORE IOVEM 15° CL.70 ///",8388766147330,13,LIQUORI,010,"AMARI E LIQUORI","127,000",2,"125,000",2021,"17,29500","19,03500","13,00000"
000000000248464,"MARZADRO INFUSIONE ZIRMOL 40° CL.70",8004009003446,13,LIQUORI,010,"AMARI E LIQUORI","8,000",0,"8,000",2021,"24,84500","27,33500","16,56000"
000000000248508,"VINO ROSSO BAG IN BOX 5 LT DI RUSCIO",,15,"VINO ROSSO",009,VINI,"14,000",2,"12,000",2021,"11,38500","12,52500","6,50000"
000000000248574,"VINO VERDICCHIO MATELICA TERRE VAL BONA 2018 CL.75 12.5° BELISARIO",8007182000264,14,"VINO BIANCO",009,VINI,"0,000",2,"-2,000",2021,"3,72500","4,10500","2,80000"
000000000249431,"AMARO BRAULIO RISERVA SPECIALE CL.70 ///",8007010001234,10,AMARO,010,"AMARI E LIQUORI","5,000",0,"5,000",2021,"22,77500","25,05500","15,18000"
000000000250230,"AMARO DEL CAPO CL.70 RED HOT EDITION ///",8004499701693,10,AMARO,010,"AMARI E LIQUORI","-2,000",2,"-4,000",2021,"15,41500","16,96500","11,58400"
000000000250323,"WHISKY PORT ASKAIG 12Y SPRING ED. CL.70 C/AST. 45,8°",5060532808272,9,WHISKY,032,DISTILLATI,"0,000",0,"0,000",2021,"75,56500","83,12500","50,37000"
000000000250335,"RUM SAILOR JERRY SPICED CL.70 40°",5010327405223,8,RUM,032,DISTILLATI,"17,000",2,"15,000",2021,"16,82500","18,51500","11,21500"
000000000250404,"BIRRA PILS FAUST CL.33 X 20 BREWRISE VAR",4106120008622,18,"BIRRA SPECIALE/ARTIGIANALE",014,BIRRE,"0,000",2,"-2,000",2021,"39,00500","42,91500","26,00000"
000000000250406,"BIRRA BAYRISCH HELL FAUST 4,8° CL.50 X 20 BREWRISE VAR",4106120008561,18,"BIRRA SPECIALE/ARTIGIANALE",014,BIRRE,"0,000",2,"-2,000",2021,"40,50500","44,56500","27,00000"
000000000250545,"NAT20 VENCHI CUBA RHUM CHOCOLATE CREAM 17° CL.70",8002996130718,8,RUM,032,DISTILLATI,"4,000",2,"2,000",2021,"22,30500","24,54500","14,86800"
000000000250841,"CHAMPAGNE PERRIER JOUET BLANC DE BLANC + 2 FLUTES",3113889000317,00116,CHAMPAGNE,033,BOLLICINE,"2,000",0,"2,000",2021,"77,11500","84,83500","51,40700"
000000000250848,"CHAMPAGNE MOET & CHANDON TWIN SET IMPERIAL + ROSE' CL.75",8010616650102,00116,CHAMPAGNE,033,BOLLICINE,"4,000",0,"4,000",2021,"110,86500","121,95500","73,90700"
000000000250850,"CHAMPAGNE MOET & CHANDON IMPERIAL ORO CL. 75 12° XXX",3185370695197,00116,CHAMPAGNE,033,BOLLICINE,"1,000",0,"1,000",2021,"47,44500","52,19500","33,88700"
000000000250851,"CHAMPAGNE MOET & CHANDON IMPERIAL ORO CL. 75 12° C/ASTUCCIO XXX",3185370691946,00116,CHAMPAGNE,033,BOLLICINE,"2,000",0,"2,000",2021,"50,37500","55,41500","35,97500"
000000000250964,"CONFEZIONE CAFFE' DEL MARINAIO + CAFFETTIERA CL.20",8053504430080,13,LIQUORI,010,"AMARI E LIQUORI","2,000",2,"0,000",2021,"18,90500","20,80500","13,90000"
000000000250999,"RUM GOLD PURE CANE ZAKA MARTINIQUE LIMITED EDITION 42° CL.70 C/ASTUCCIO",8712436141944,8,RUM,032,DISTILLATI,"1,000",0,"1,000",2021,"27,59500","30,36500","18,39000"
000000000251013,"RUM JAMAICA APPLETON ESTATE 1999 63° HEARTS COLLECTION CL.70 C/ASTUCCIO",8000207029769,8,RUM,032,DISTILLATI,"1,000",0,"1,000",2021,"409,00000","449,00000","134,62000"
000000000251300,"WHISKY JAPANESE THE KURAYOSHI SHERRY CASK 43° CL.70 MATSUI",4954621000900,9,WHISKY,032,DISTILLATI,"2,000",0,"2,000",2021,"105,40500","115,95500","70,26300"
000000000251303,"WHISKY HIGHLAND PARK CL.5 12Y",5010314505202,9,WHISKY,032,DISTILLATI,"10,000",0,"10,000",2021,"6,78500","7,46500","4,52000"
000000000251441,"WHISKY SINGLE GRAIN IRISH BUSKER 88,6 PROOF 44,3° CL.70",8001110596072,9,WHISKY,032,DISTILLATI,"9,000",2,"7,000",2021,"20,52500","22,58500","13,68100"
000000000251681,"VINO MONTEPULCIANO D'ABRUZZO RISERVA DOCG 2015 CL.75 14° SAVINI",8024526000261,15,"VINO ROSSO",009,VINI,"21,000",2,"19,000",2021,"10,92500","12,02500","6,24000"
000000000251718,"VINO PINOT GRIGIO FRIULI ISONZO CL.75 13,5° 2019 CASTELLO DI SPESSA",8032880511996,14,"VINO BIANCO",009,VINI,"17,000",2,"15,000",2021,"7,85500","8,64500","5,90000"
000000000251724,"VINO MONTEFALCO SAGRANTINO DOCG COLLEPIANO 2016 CL.75 15,5° ARNALDO CAPRAI",8019787011477,15,"VINO ROSSO",009,VINI,"8,000",0,"8,000",2021,"21,00500","23,11500","15,00000"
000000000251726,"VINO GRECHETTO GRECANTE 2020 CL.75 13,5° ARNALDO CAPRAI",801978701558,14,"VINO BIANCO",009,VINI,"11,000",2,"9,000",2021,"7,98500","8,78500","6,00000"
000000000251749,"VINO LAGREIN ALTO ADIGE 2019 CL.75 12,5° TRAMIN",8013365157007,15,"VINO ROSSO",009,VINI,"12,000",2,"10,000",2021,"10,37500","11,41500","7,80000"
000000000251750,"VINO PINOT NERO ALTO ADIGE 2019 CL.75 13° TRAMIN",8013365167006,15,"VINO ROSSO",009,VINI,"11,000",2,"9,000",2021,"11,70500","12,88500","8,80000"
000000000251754,"VINO GEWURZTRAMINER NUSSBAUMER ALTO ADIGE 2019 CL.75 14,5° TRAMIN",8013365297000,14,"VINO BIANCO",009,VINI,"18,000",2,"16,000",2021,"22,48500","24,73500","16,90000"
000000000251776,"VINO COLLEVENTANO ROSATO 2020 CL.75 13° SAVINI",8024526001046,97,"VINO ROSATO",009,VINI,"11,000",2,"9,000",2021,"7,70500","8,48500","4,40000"
000000000251795,"VINO BIANCO DERTHONA 2019 CL.75 14° VIGNETI MASSA",8018917000152,14,"VINO BIANCO",009,VINI,"4,000",2,"2,000",2021,"15,30500","16,84500","11,50000"
000000000251809,"VINO BIANCO CHEVINO BRIK LT.1 LAMONARCA",8005479004025,14,"VINO BIANCO",009,VINI,"448,000",2,"446,000",2021,"0,81500","0,90500","0,61000"
000000000251817,"TEQUILA BLANCO OLMECA BLANCO 38° LT.1",080432402207,6,TEQUILA,032,DISTILLATI,"37,000",0,"37,000",2021,"20,19500","22,22500","13,46000"
000000000251840,"VINO SAUVIGNON BLANC PIERE 2018 CL.75 14,5° VIE DI ROMANS",8032625753193,14,"VINO BIANCO",009,VINI,"18,000",0,"18,000",2021,"18,26500","20,09500","13,72600"
